conv_id,utterance_idx,context,prompt,speaker_idx,utterance,ut_len,Empathy,Talker,Sentiment,Emotion,Taxonomy,Intent
hit:6447_conv:12894,4,confident,i have an exam in two days and i am very excited,326,"I love math, good luck with your exams than.",50,3,2,"{'sentiment': {'negative': 0.225, 'neutral': 0.22, 'positive': 0.555}}","{'emotion': {'Angry': 0.4269011258, 'Sad': 0.125035895, 'Excited': 0.1091334718, 'Bored': 0.0376573539, 'Happy': 0.1752395639, 'Fear': 0.1260325896}}","{'taxonomy': [{'confidence_score': 0.3502394855, 'tag': 'IMPACT'}, {'confidence_score': 0.2234332711, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1118682325, 'tag': 'HEALTHY LIVING'}]}","{'intent': {'news': 0.019, 'query': 0.261, 'spam': 0.137, 'marketing': 0.034, 'feedback': {'score': 0.549, 'tag': {'complaint': 0.048, 'suggestion': 0.022, 'appreciation': 0.93}}}}"
hit:2807_conv:5615,1,anxious,I love to travel_comma_ but I hate flying. Last time I took a flight_comma_ I was nervous and didn't want to go.,422,I was super nervous about getting on my flight to Peru last week.,65,4,1,"{'sentiment': {'negative': 0.467, 'neutral': 0.466, 'positive': 0.067}}","{'emotion': {'Excited': 0.0269874976, 'Fear': 0.620326739, 'Angry': 0.0391122934, 'Happy': 0.0194014936, 'Sad': 0.2820763099, 'Bored': 0.0120956665}}","{'taxonomy': [{'confidence_score': 0.8252725005, 'tag': 'TRAVEL'}, {'confidence_score': 0.0488552824, 'tag': 'IMPACT'}, {'confidence_score': 0.0313026235, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.012, 'query': 0.305, 'spam': 0.327, 'marketing': 0.005, 'feedback': {'score': 0.352, 'tag': {'complaint': 0.57, 'suggestion': 0.184, 'appreciation': 0.245}}}}"
hit:2807_conv:5615,2,anxious,I love to travel_comma_ but I hate flying. Last time I took a flight_comma_ I was nervous and didn't want to go.,123,"That is scary! I've never flown before, the only time I have ever been on a plane was when I went skydiving.",114,4,2,"{'sentiment': {'negative': 0.878, 'neutral': 0.113, 'positive': 0.009}}","{'emotion': {'Angry': 0.0524753147, 'Sad': 0.2082178567, 'Excited': 0.0458873574, 'Bored': 0.0041762946, 'Happy': 0.0244804127, 'Fear': 0.664762764}}","{'taxonomy': [{'confidence_score': 0.6592475772, 'tag': 'IMPACT'}, {'confidence_score': 0.1687469035, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.0591133498, 'tag': 'WORLDPOST'}]}","{'intent': {'news': 0.013, 'query': 0.106, 'spam': 0.362, 'marketing': 0.006, 'feedback': {'score': 0.512, 'tag': {'complaint': 0.721, 'suggestion': 0.132, 'appreciation': 0.147}}}}"
hit:2807_conv:5615,3,anxious,I love to travel_comma_ but I hate flying. Last time I took a flight_comma_ I was nervous and didn't want to go.,422,"Wow! Talk about scary! I love to travel, but I hate flying so much.",73,4,1,"{'sentiment': {'negative': 0.962, 'neutral': 0.032, 'positive': 0.006}}","{'emotion': {'Angry': 0.2156151764, 'Excited': 0.0130290514, 'Happy': 0.0102838592, 'Sad': 0.3919205736, 'Bored': 0.0031525349, 'Fear': 0.3659988045}}","{'taxonomy': [{'confidence_score': 0.8387579918, 'tag': 'TRAVEL'}, {'confidence_score': 0.1279989481, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.0170478616, 'tag': 'IMPACT'}]}","{'intent': {'news': 0.002, 'query': 0.129, 'spam': 0.14, 'marketing': 0.004, 'feedback': {'score': 0.725, 'tag': {'complaint': 0.815, 'suggestion': 0.029, 'appreciation': 0.156}}}}"
hit:2807_conv:5615,4,anxious,I love to travel_comma_ but I hate flying. Last time I took a flight_comma_ I was nervous and didn't want to go.,123,I also enjoy traveling!,23,4,2,"{'sentiment': {'negative': 0.004, 'neutral': 0.144, 'positive': 0.853}}","{'emotion': {'Happy': 0.4156932755, 'Fear': 0.1561391303, 'Sad': 0.0227364178, 'Bored': 0.0435297023, 'Angry': 0.0273996052, 'Excited': 0.3345018689}}","{'taxonomy': [{'confidence_score': 0.5210825205, 'tag': 'TRAVEL'}, {'confidence_score': 0.21704261, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.136604324, 'tag': 'IMPACT'}]}","{'intent': {'news': 0.007, 'query': 0.023, 'spam': 0.251, 'marketing': 0.146, 'feedback': {'score': 0.573, 'tag': {'complaint': 0.004, 'suggestion': 0.024, 'appreciation': 0.972}}}}"
hit:1122_conv:2245,1,angry,When I got fired for something I did not do_comma_ it was very aggravating for me. It just made me mad,126,It was aggravating when I was fired for something I did not do. I knew the company was not for me then,102,4,1,"{'sentiment': {'negative': 0.979, 'neutral': 0.02, 'positive': 0.001}}","{'emotion': {'Fear': 0.0738056735, 'Bored': 0.1614064526, 'Angry': 0.4920108243, 'Excited': 0.0310110459, 'Happy': 0.0337378147, 'Sad': 0.208028189}}","{'taxonomy': [{'confidence_score': 0.8635911942, 'tag': 'IMPACT'}, {'confidence_score': 0.0295411739, 'tag': 'POLITICS'}, {'confidence_score': 0.0269919988, 'tag': 'WORLDPOST'}]}","{'intent': {'news': 0.007, 'query': 0.179, 'spam': 0.136, 'marketing': 0.001, 'feedback': {'score': 0.676, 'tag': {'complaint': 0.99, 'suggestion': 0.003, 'appreciation': 0.007}}}}"
hit:1122_conv:2245,2,angry,When I got fired for something I did not do_comma_ it was very aggravating for me. It just made me mad,85,I'm sorry to hear that.  What made them think it was you?,57,4,2,"{'sentiment': {'negative': 0.701, 'neutral': 0.295, 'positive': 0.004}}","{'emotion': {'Excited': 0.0282518538, 'Fear': 0.1852540759, 'Angry': 0.2112578614, 'Happy': 0.0401264638, 'Sad': 0.4269989659, 'Bored': 0.1081107793}}","{'taxonomy': [{'confidence_score': 0.4569464922, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.2129561156, 'tag': 'POLITICS'}, {'confidence_score': 0.1326181591, 'tag': 'HEALTHY LIVING'}]}","{'intent': {'news': 0.0, 'query': 0.571, 'spam': 0.102, 'marketing': 0.0, 'feedback': 0.327}}"
hit:1122_conv:2245,3,angry,When I got fired for something I did not do_comma_ it was very aggravating for me. It just made me mad,126,A customer lied about me,24,4,1,"{'sentiment': {'negative': 0.98, 'neutral': 0.014, 'positive': 0.006}}","{'emotion': {'Angry': 0.3678179392, 'Sad': 0.3567295723, 'Excited': 0.0278627945, 'Bored': 0.1465910347, 'Happy': 0.0265385186, 'Fear': 0.0744601408}}","{'taxonomy': [{'confidence_score': 0.2906469405, 'tag': 'POLITICS'}, {'confidence_score': 0.2310695648, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1338098347, 'tag': 'BUSINESS'}]}","{'intent': {'news': 0.008, 'query': 0.163, 'spam': 0.339, 'marketing': 0.002, 'feedback': {'score': 0.488, 'tag': {'complaint': 0.961, 'suggestion': 0.002, 'appreciation': 0.037}}}}"
hit:1122_conv:2245,4,angry,When I got fired for something I did not do_comma_ it was very aggravating for me. It just made me mad,85,It's unfortunate that they would take their word over yours.  It shows how little they knew you.,96,4,2,"{'sentiment': {'negative': 0.598, 'neutral': 0.346, 'positive': 0.056}}","{'emotion': {'Angry': 0.1084855692, 'Sad': 0.4539984058, 'Excited': 0.0497873648, 'Bored': 0.1085085606, 'Happy': 0.1592022074, 'Fear': 0.1200178922}}","{'taxonomy': [{'confidence_score': 0.4895308316, 'tag': 'IMPACT'}, {'confidence_score': 0.1495502293, 'tag': 'WORLDPOST'}, {'confidence_score': 0.1462274641, 'tag': 'ENTERTAINMENT'}]}","{'intent': {'news': 0.008, 'query': 0.145, 'spam': 0.279, 'marketing': 0.011, 'feedback': {'score': 0.558, 'tag': {'complaint': 0.752, 'suggestion': 0.088, 'appreciation': 0.16}}}}"
hit:11761_conv:23522,1,terrified,I have to take a plane trip next week_comma_ I'm not looking forward to it.,675,"I have to take a plane trip next week, I'm not looking forward to it and I have to take a plane trip next week, I'm not looking forward to it.",154,3,1,"{'sentiment': {'negative': 0.905, 'neutral': 0.091, 'positive': 0.004}}","{'emotion': {'Angry': 0.3319417215, 'Excited': 0.011703242, 'Fear': 0.1921380832, 'Happy': 0.010692296, 'Sad': 0.3941676252, 'Bored': 0.0593570322}}","{'taxonomy': [{'confidence_score': 0.9956696033, 'tag': 'TRAVEL'}, {'confidence_score': 0.002347277, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.001032164, 'tag': 'IMPACT'}]}","{'intent': {'news': 0.001, 'query': 0.618, 'spam': 0.146, 'marketing': 0.002, 'feedback': 0.234}}"
hit:11761_conv:23522,2,terrified,I have to take a plane trip next week_comma_ I'm not looking forward to it.,322,"Yeah, flying can be scary.",32,3,2,"{'sentiment': {'negative': 0.716, 'neutral': 0.24, 'positive': 0.044}}","{'emotion': {'Excited': 0.1230617394, 'Fear': 0.4143544724, 'Angry': 0.1355817518, 'Happy': 0.0750427511, 'Sad': 0.1928716451, 'Bored': 0.0590876403}}","{'taxonomy': [{'confidence_score': 0.5981447697, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1189970672, 'tag': 'POLITICS'}, {'confidence_score': 0.0980426297, 'tag': 'TECH'}]}","{'intent': {'news': 0.018, 'query': 0.093, 'spam': 0.278, 'marketing': 0.022, 'feedback': {'score': 0.59, 'tag': {'complaint': 0.449, 'suggestion': 0.37, 'appreciation': 0.181}}}}"
hit:11761_conv:23522,3,terrified,I have to take a plane trip next week_comma_ I'm not looking forward to it.,675,"i know, just the idea of being in a plane up in the sky, scares the bejesus out of me",97,3,1,"{'sentiment': {'negative': 0.717, 'neutral': 0.265, 'positive': 0.018}}","{'emotion': {'Happy': 0.1681007189, 'Fear': 0.3716162006, 'Excited': 0.0442187613, 'Bored': 0.0225187285, 'Sad': 0.3158855045, 'Angry': 0.0776600862}}","{'taxonomy': [{'confidence_score': 0.8368694782, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.0799505785, 'tag': 'IMPACT'}, {'confidence_score': 0.0195352603, 'tag': 'TRAVEL'}]}","{'intent': {'news': 0.013, 'query': 0.067, 'spam': 0.267, 'marketing': 0.001, 'feedback': {'score': 0.652, 'tag': {'complaint': 0.833, 'suggestion': 0.042, 'appreciation': 0.125}}}}"
hit:11761_conv:23522,4,terrified,I have to take a plane trip next week_comma_ I'm not looking forward to it.,322,Hopefully it isn't a long flight.,33,3,2,"{'sentiment': {'negative': 0.37, 'neutral': 0.601, 'positive': 0.029}}","{'emotion': {'Happy': 0.0797922501, 'Fear': 0.3096997012, 'Sad': 0.2317595728, 'Bored': 0.2939816956, 'Angry': 0.0579464083, 'Excited': 0.0268203721}}","{'taxonomy': [{'confidence_score': 0.455016613, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.2809000909, 'tag': 'POLITICS'}, {'confidence_score': 0.1524785906, 'tag': 'IMPACT'}]}","{'intent': {'news': 0.009, 'query': 0.371, 'spam': 0.242, 'marketing': 0.011, 'feedback': 0.367}}"
hit:10581_conv:21162,1,furious,i was cut off in traffic and got really upset,46,this guy cut me off today and we were in traffic,48,3,1,"{'sentiment': {'negative': 0.967, 'neutral': 0.029, 'positive': 0.004}}","{'emotion': {'Angry': 0.5699845575, 'Sad': 0.2190987941, 'Excited': 0.0362276414, 'Bored': 0.066591291, 'Happy': 0.0192198367, 'Fear': 0.0888778793}}","{'taxonomy': [{'confidence_score': 0.7569247484, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.0770259574, 'tag': 'IMPACT'}, {'confidence_score': 0.0713138655, 'tag': 'HEALTHY LIVING'}]}","{'intent': {'news': 0.02, 'query': 0.298, 'spam': 0.273, 'marketing': 0.006, 'feedback': {'score': 0.404, 'tag': {'complaint': 0.984, 'suggestion': 0.005, 'appreciation': 0.011}}}}"
hit:10581_conv:21162,2,furious,i was cut off in traffic and got really upset,554,What did you do?,16,3,2,"{'sentiment': {'negative': 0.102, 'neutral': 0.895, 'positive': 0.003}}","{'emotion': {'Happy': 0.0606073274, 'Fear': 0.3847893671, 'Sad': 0.260084023, 'Bored': 0.0928912291, 'Angry': 0.0893740376, 'Excited': 0.1122540159}}","{'taxonomy': [{'confidence_score': 0.3403573632, 'tag': 'IMPACT'}, {'confidence_score': 0.3045450449, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.2342141271, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.0, 'query': 0.992, 'spam': 0.006, 'marketing': 0.0, 'feedback': 0.001}}"
hit:10581_conv:21162,3,furious,i was cut off in traffic and got really upset,46,i was made and wanted to say some mean things but i didnt,57,3,1,"{'sentiment': {'negative': 0.789, 'neutral': 0.192, 'positive': 0.02}}","{'emotion': {'Excited': 0.0776915587, 'Fear': 0.2158548187, 'Sad': 0.359634593, 'Happy': 0.0799760988, 'Bored': 0.1120638216, 'Angry': 0.1547791091}}","{'taxonomy': [{'confidence_score': 0.7551493645, 'tag': 'IMPACT'}, {'confidence_score': 0.1239970028, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.0416166559, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.002, 'query': 0.215, 'spam': 0.235, 'marketing': 0.001, 'feedback': {'score': 0.547, 'tag': {'complaint': 0.853, 'suggestion': 0.013, 'appreciation': 0.134}}}}"
hit:10581_conv:21162,4,furious,i was cut off in traffic and got really upset,554,Thats probably best not to confront them. People are so quick to kill you these days,84,3,2,"{'sentiment': {'negative': 0.968, 'neutral': 0.03, 'positive': 0.003}}","{'emotion': {'Angry': 0.3097635188, 'Sad': 0.1629303539, 'Excited': 0.0496920005, 'Bored': 0.3084521373, 'Happy': 0.0311819401, 'Fear': 0.1379800494}}","{'taxonomy': [{'confidence_score': 0.5182340741, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1641352326, 'tag': 'HEALTHY LIVING'}, {'confidence_score': 0.1308212727, 'tag': 'BUSINESS'}]}","{'intent': {'news': 0.051, 'query': 0.198, 'spam': 0.356, 'marketing': 0.012, 'feedback': {'score': 0.383, 'tag': {'complaint': 0.883, 'suggestion': 0.074, 'appreciation': 0.043}}}}"
hit:9123_conv:18247,1,guilty,I stole a gift card from my friends house.  I feel so ashamed for doing such a thing.,322,I stole a gift card from my friends house.,42,4,1,"{'sentiment': {'negative': 0.04, 'neutral': 0.302, 'positive': 0.658}}","{'emotion': {'Happy': 0.1936324378, 'Fear': 0.2766079048, 'Sad': 0.0794241331, 'Bored': 0.0278069198, 'Angry': 0.0416147432, 'Excited': 0.3809138613}}","{'taxonomy': [{'confidence_score': 0.3983823061, 'tag': 'IMPACT'}, {'confidence_score': 0.365552187, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.0591450147, 'tag': 'SPORTS'}]}","{'intent': {'news': 0.014, 'query': 0.018, 'spam': 0.329, 'marketing': 0.013, 'feedback': {'score': 0.627, 'tag': {'complaint': 0.02, 'suggestion': 0.561, 'appreciation': 0.419}}}}"
hit:9123_conv:18247,2,guilty,I stole a gift card from my friends house.  I feel so ashamed for doing such a thing.,332,Yikes. Why did you take it may I ask?,37,4,2,"{'sentiment': {'negative': 0.838, 'neutral': 0.158, 'positive': 0.004}}","{'emotion': {'Angry': 0.1223444677, 'Excited': 0.0246632866, 'Fear': 0.5059599782, 'Happy': 0.0114313711, 'Sad': 0.2879363478, 'Bored': 0.0476645485}}","{'taxonomy': [{'confidence_score': 0.599176228, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1970496923, 'tag': 'IMPACT'}, {'confidence_score': 0.1132244468, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.002, 'query': 0.485, 'spam': 0.294, 'marketing': 0.001, 'feedback': 0.218}}"
hit:9123_conv:18247,3,guilty,I stole a gift card from my friends house.  I feel so ashamed for doing such a thing.,322,I wanted to sell it.  I feel so ashamed for doing such a thing.,63,4,1,"{'sentiment': {'negative': 0.991, 'neutral': 0.008, 'positive': 0.001}}","{'emotion': {'Angry': 0.0807319173, 'Excited': 0.0101691409, 'Happy': 0.0044493011, 'Sad': 0.6723368885, 'Bored': 0.0042705371, 'Fear': 0.2280422152}}","{'taxonomy': [{'confidence_score': 0.7513698936, 'tag': 'IMPACT'}, {'confidence_score': 0.0602386184, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.0571685657, 'tag': 'ARTS & CULTURE'}]}","{'intent': {'news': 0.001, 'query': 0.114, 'spam': 0.088, 'marketing': 0.001, 'feedback': {'score': 0.797, 'tag': {'complaint': 0.981, 'suggestion': 0.006, 'appreciation': 0.013}}}}"
hit:9123_conv:18247,4,guilty,I stole a gift card from my friends house.  I feel so ashamed for doing such a thing.,332,"Ah, well if you haven't sold it yet, there's still time to return it!",81,4,2,"{'sentiment': {'negative': 0.679, 'neutral': 0.184, 'positive': 0.137}}","{'emotion': {'Excited': 0.1552121381, 'Fear': 0.1486210792, 'Angry': 0.2765425197, 'Happy': 0.1918648832, 'Sad': 0.1691532258, 'Bored': 0.058606154}}","{'taxonomy': [{'confidence_score': 0.3909052312, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1784751862, 'tag': 'POLITICS'}, {'confidence_score': 0.1142772287, 'tag': 'BUSINESS'}]}","{'intent': {'news': 0.027, 'query': 0.433, 'spam': 0.114, 'marketing': 0.098, 'feedback': 0.328}}"
hit:10392_conv:20784,1,hopeful,I entered a raffle to win these amazing homemade things. I really wanted this big beautiful quilt. It was so pretty. ,409,I entered a raffle to win these amazing homemade things. I really wanted this big beautiful quilt. It was so pretty. ,117,4,1,"{'sentiment': {'negative': 0.051, 'neutral': 0.101, 'positive': 0.848}}","{'emotion': {'Angry': 0.0185890624, 'Excited': 0.1948545313, 'Fear': 0.1149669833, 'Happy': 0.418787408, 'Sad': 0.2488881685, 'Bored': 0.0039138464}}","{'taxonomy': [{'confidence_score': 0.9653852582, 'tag': 'TASTE'}, {'confidence_score': 0.0133399293, 'tag': 'IMPACT'}, {'confidence_score': 0.0073919008, 'tag': 'ARTS & CULTURE'}]}","{'intent': {'news': 0.007, 'query': 0.151, 'spam': 0.358, 'marketing': 0.083, 'feedback': {'score': 0.401, 'tag': {'complaint': 0.002, 'suggestion': 0.001, 'appreciation': 0.997}}}}"
hit:10392_conv:20784,2,hopeful,I entered a raffle to win these amazing homemade things. I really wanted this big beautiful quilt. It was so pretty. ,706,and what were the results? did you win?,39,4,2,"{'sentiment': {'negative': 0.211, 'neutral': 0.691, 'positive': 0.098}}","{'emotion': {'Angry': 0.0869262066, 'Excited': 0.275567304, 'Happy': 0.1412242374, 'Sad': 0.15331252, 'Bored': 0.0565408378, 'Fear': 0.2864288941}}","{'taxonomy': [{'confidence_score': 0.2767116725, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.2706809342, 'tag': 'POLITICS'}, {'confidence_score': 0.1986268759, 'tag': 'IMPACT'}]}","{'intent': {'news': 0.0, 'query': 0.993, 'spam': 0.003, 'marketing': 0.0, 'feedback': 0.003}}"
hit:10392_conv:20784,3,hopeful,I entered a raffle to win these amazing homemade things. I really wanted this big beautiful quilt. It was so pretty. ,409,I did! I won the quilt!,23,4,1,"{'sentiment': {'negative': 0.025, 'neutral': 0.235, 'positive': 0.74}}","{'emotion': {'Angry': 0.0593535291, 'Sad': 0.0199929973, 'Excited': 0.3989316659, 'Bored': 0.0132563316, 'Happy': 0.3307213911, 'Fear': 0.177744085}}","{'taxonomy': [{'confidence_score': 0.4136091471, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.3874854147, 'tag': 'IMPACT'}, {'confidence_score': 0.0724321082, 'tag': 'SPORTS'}]}","{'intent': {'news': 0.012, 'query': 0.033, 'spam': 0.3, 'marketing': 0.025, 'feedback': {'score': 0.63, 'tag': {'complaint': 0.006, 'suggestion': 0.047, 'appreciation': 0.946}}}}"
hit:10392_conv:20784,4,hopeful,I entered a raffle to win these amazing homemade things. I really wanted this big beautiful quilt. It was so pretty. ,706,that's some good news!,22,4,2,"{'sentiment': {'negative': 0.024, 'neutral': 0.178, 'positive': 0.798}}","{'emotion': {'Excited': 0.2775854442, 'Fear': 0.2614064493, 'Angry': 0.0379810925, 'Happy': 0.3806131894, 'Sad': 0.023619983, 'Bored': 0.0187938416}}","{'taxonomy': [{'confidence_score': 0.6951956749, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.0852316171, 'tag': 'POLITICS'}, {'confidence_score': 0.0595138185, 'tag': 'TECH'}]}","{'intent': {'news': 0.075, 'query': 0.008, 'spam': 0.234, 'marketing': 0.084, 'feedback': {'score': 0.599, 'tag': {'complaint': 0.001, 'suggestion': 0.003, 'appreciation': 0.996}}}}"
hit:4464_conv:8929,1,anticipating,i am really looking forward to Lebron playing in Lakers. This season is going to be legendary for the Lakers.,391,i am really looking forward to this season of Lakers with LeBron coming in,74,3,1,"{'sentiment': {'negative': 0.023, 'neutral': 0.17, 'positive': 0.807}}","{'emotion': {'Happy': 0.248568157, 'Fear': 0.1576962158, 'Sad': 0.0301027197, 'Bored': 0.0618925703, 'Angry': 0.0388383107, 'Excited': 0.4629020266}}","{'taxonomy': [{'confidence_score': 0.771453023, 'tag': 'SPORTS'}, {'confidence_score': 0.1183559969, 'tag': 'IMPACT'}, {'confidence_score': 0.092669867, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.143, 'query': 0.046, 'spam': 0.207, 'marketing': 0.433, 'feedback': 0.171}}"
